Row,Col,X,Y,Value
20,7,438550.8507616607,3263538.5027655764,115.55799
20,8,438638.1619253567,3263538.5027655764,138.91026
20,9,438725.4730890527,3263538.5027655764,141.70174
20,10,438812.7842527487,3263538.5027655764,141.59639
20,11,438900.0954164447,3263538.5027655764,144.2544
20,12,438987.4065801407,3263538.5027655764,138.58876
20,13,439074.7177438367,3263538.5027655764,108.87252
20,14,439162.0289075327,3263538.5027655764,79.61806
20,15,439249.3400712287,3263538.5027655764,80.44948
20,16,439336.6512349247,3263538.5027655764,59.466896
20,17,439423.9623986207,3263538.5027655764,56.605164
20,18,439511.27356231667,3263538.5027655764,56.13617
20,19,439598.58472601266,3263538.5027655764,57.463905
20,20,439685.89588970866,3263538.5027655764,74.71756
20,21,439773.20705340465,3263538.5027655764,87.35198
20,22,439860.51821710065,3263538.5027655764,85.284775
20,23,439947.82938079664,3263538.5027655764,82.22787
20,24,440035.14054449263,3263538.5027655764,86.95783
20,25,440122.45170818863,3263538.5027655764,90.18309
20,26,440209.7628718846,3263538.5027655764,104.07562
20,27,440297.0740355806,3263538.5027655764,83.50796
20,28,440384.3851992766,3263538.5027655764,68.566414
20,29,440471.6963629726,3263538.5027655764,69.14581
20,30,440559.0075266686,3263538.5027655764,50.824253
20,31,440646.3186903646,3263538.5027655764,56.65554
20,32,440733.6298540606,3263538.5027655764,67.90664
20,33,440820.9410177566,3263538.5027655764,80.37426
20,34,440908.2521814526,3263538.5027655764,87.868
20,35,440995.5633451486,3263538.5027655764,78.284645
20,36,441082.8745088446,3263538.5027655764,75.34411
20,37,441170.18567254057,3263538.5027655764,87.18656
20,38,441257.49683623656,3263538.5027655764,87.2339
20,39,441344.80799993256,3263538.5027655764,129.51952
20,40,441432.11916362855,3263538.5027655764,97.91376
20,41,441519.43032732455,3263538.5027655764,109.14953
20,42,441606.74149102054,3263538.5027655764,122.08998
20,43,441694.05265471654,3263538.5027655764,104.79297
20,44,441781.36381841253,3263538.5027655764,90.53459
20,45,441868.6749821085,3263538.5027655764,109.55522
20,46,441955.9861458045,3263538.5027655764,-3.402823e+38
20,47,442043.2973095005,3263538.5027655764,-3.402823e+38
20,48,442130.6084731965,3263538.5027655764,-3.402823e+38
20,49,442217.9196368925,3263538.5027655764,-3.402823e+38
20,50,442305.2308005885,3263538.5027655764,-3.402823e+38
20,51,442392.5419642845,3263538.5027655764,-3.402823e+38
20,52,442479.8531279805,3263538.5027655764,-3.402823e+38
20,53,442567.1642916765,3263538.5027655764,-3.402823e+38
20,54,442654.4754553725,3263538.5027655764,-3.402823e+38
20,55,442741.7866190685,3263538.5027655764,-3.402823e+38
20,56,442829.09778276447,3263538.5027655764,156.02371
20,57,442916.40894646046,3263538.5027655764,194.89989
20,58,443003.72011015646,3263538.5027655764,152.28413
20,59,443091.03127385245,3263538.5027655764,77.22502
20,60,443178.34243754845,3263538.5027655764,71.07487
20,61,443265.65360124444,3263538.5027655764,70.96494
20,62,443352.96476494044,3263538.5027655764,55.80864
20,63,443440.27592863643,3263538.5027655764,55.499397
20,64,443527.5870923324,3263538.5027655764,49.574303
20,65,443614.8982560284,3263538.5027655764,51.73124
20,66,443702.2094197244,3263538.5027655764,46.604572
20,67,443789.5205834204,3263538.5027655764,50.007874
20,68,443876.8317471164,3263538.5027655764,47.18356
20,69,443964.1429108124,3263538.5027655764,53.45759
20,70,444051.4540745084,3263538.5027655764,-3.402823e+38
21,1,438026.98377948476,3263451.191601881,91.41781
21,2,438114.29494318075,3263451.191601881,108.995834
21,3,438201.60610687674,3263451.191601881,115.85968
21,4,438288.91727057274,3263451.191601881,110.85961
21,5,438376.22843426873,3263451.191601881,114.31989
21,6,438463.53959796473,3263451.191601881,110.73916
21,7,438550.8507616607,3263451.191601881,119.58759
21,8,438638.1619253567,3263451.191601881,134.7565
21,9,438725.4730890527,3263451.191601881,142.88695
21,10,438812.7842527487,3263451.191601881,-3.402823e+38
21,11,438900.0954164447,3263451.191601881,-3.402823e+38
21,12,438987.4065801407,3263451.191601881,135.12885
21,13,439074.7177438367,3263451.191601881,109.97111
21,14,439162.0289075327,3263451.191601881,70.77078
21,15,439249.3400712287,3263451.191601881,76.2616
21,16,439336.6512349247,3263451.191601881,69.831184
21,17,439423.9623986207,3263451.191601881,58.533607
21,18,439511.27356231667,3263451.191601881,57.418873
21,19,439598.58472601266,3263451.191601881,57.862038
21,20,439685.89588970866,3263451.191601881,58.77471
21,21,439773.20705340465,3263451.191601881,68.09974
21,22,439860.51821710065,3263451.191601881,74.38581
21,23,439947.82938079664,3263451.191601881,79.14412
21,24,440035.14054449263,3263451.191601881,82.136246
21,25,440122.45170818863,3263451.191601881,72.55499
21,26,440209.7628718846,3263451.191601881,90.25497
21,27,440297.0740355806,3263451.191601881,71.62461
21,28,440384.3851992766,3263451.191601881,66.30481
21,29,440471.6963629726,3263451.191601881,61.33657
21,30,440559.0075266686,3263451.191601881,53.46935
21,31,440646.3186903646,3263451.191601881,51.543343
21,32,440733.6298540606,3263451.191601881,44.027336
21,33,440820.9410177566,3263451.191601881,54.65155
21,34,440908.2521814526,3263451.191601881,50.16934
21,35,440995.5633451486,3263451.191601881,56.384422
21,36,441082.8745088446,3263451.191601881,76.80368
21,37,441170.18567254057,3263451.191601881,73.85795
21,38,441257.49683623656,3263451.191601881,81.171196
21,39,441344.80799993256,3263451.191601881,114.42732
21,40,441432.11916362855,3263451.191601881,128.41402
21,41,441519.43032732455,3263451.191601881,125.96418
21,42,441606.74149102054,3263451.191601881,114.012405
21,43,441694.05265471654,3263451.191601881,101.40653
21,44,441781.36381841253,3263451.191601881,101.65831
21,45,441868.6749821085,3263451.191601881,96.64108
21,46,441955.9861458045,3263451.191601881,117.827255
21,47,442043.2973095005,3263451.191601881,112.90574
21,48,442130.6084731965,3263451.191601881,89.91718
21,49,442217.9196368925,3263451.191601881,-3.402823e+38
21,50,442305.2308005885,3263451.191601881,-3.402823e+38
21,51,442392.5419642845,3263451.191601881,-3.402823e+38
21,52,442479.8531279805,3263451.191601881,-3.402823e+38
21,53,442567.1642916765,3263451.191601881,-3.402823e+38
21,54,442654.4754553725,3263451.191601881,-3.402823e+38
21,55,442741.7866190685,3263451.191601881,-3.402823e+38
21,56,442829.09778276447,3263451.191601881,102.577
21,57,442916.40894646046,3263451.191601881,172.73747
21,58,443003.72011015646,3263451.191601881,108.55906
21,59,443091.03127385245,3263451.191601881,83.09555
21,60,443178.34243754845,3263451.191601881,78.5864
21,61,443265.65360124444,3263451.191601881,67.391495
21,62,443352.96476494044,3263451.191601881,56.06916
21,63,443440.27592863643,3263451.191601881,55.836967
21,64,443527.5870923324,3263451.191601881,51.18738
21,65,443614.8982560284,3263451.191601881,47.29094
21,66,443702.2094197244,3263451.191601881,42.66871
21,67,443789.5205834204,3263451.191601881,49.35161
21,68,443876.8317471164,3263451.191601881,51.802593
21,69,443964.1429108124,3263451.191601881,46.92523
21,70,444051.4540745084,3263451.191601881,-3.402823e+38
22,1,438026.98377948476,3263363.8804381844,70.11877
22,2,438114.29494318075,3263363.8804381844,91.4399
22,3,438201.60610687674,3263363.8804381844,86.68198
22,4,438288.91727057274,3263363.8804381844,96.92591
22,5,438376.22843426873,3263363.8804381844,54.21877
22,6,438463.53959796473,3263363.8804381844,80.152504
22,7,438550.8507616607,3263363.8804381844,91.16336
22,8,438638.1619253567,3263363.8804381844,98.288155
22,9,438725.4730890527,3263363.8804381844,96.84927
22,10,438812.7842527487,3263363.8804381844,-3.402823e+38
22,11,438900.0954164447,3263363.8804381844,-3.402823e+38
22,12,438987.4065801407,3263363.8804381844,103.06364
22,13,439074.7177438367,3263363.8804381844,108.66014
22,14,439162.0289075327,3263363.8804381844,69.67476
22,15,439249.3400712287,3263363.8804381844,75.021835
22,16,439336.6512349247,3263363.8804381844,82.40791
22,17,439423.9623986207,3263363.8804381844,94.32481
22,18,439511.27356231667,3263363.8804381844,62.653126
22,19,439598.58472601266,3263363.8804381844,65.625305
22,20,439685.89588970866,3263363.8804381844,67.128845
22,21,439773.20705340465,3263363.8804381844,69.291504
22,22,439860.51821710065,3263363.8804381844,63.82581
22,23,439947.82938079664,3263363.8804381844,64.08971
22,24,440035.14054449263,3263363.8804381844,78.56177
22,25,440122.45170818863,3263363.8804381844,72.122055
22,26,440209.7628718846,3263363.8804381844,78.989784
22,27,440297.0740355806,3263363.8804381844,95.83396
22,28,440384.3851992766,3263363.8804381844,62.393314
22,29,440471.6963629726,3263363.8804381844,65.22228
22,30,440559.0075266686,3263363.8804381844,67.78136
22,31,440646.3186903646,3263363.8804381844,55.047756
22,32,440733.6298540606,3263363.8804381844,45.57996
22,33,440820.9410177566,3263363.8804381844,50.725727
22,34,440908.2521814526,3263363.8804381844,62.178318
22,35,440995.5633451486,3263363.8804381844,62.76482
22,36,441082.8745088446,3263363.8804381844,64.26297
22,37,441170.18567254057,3263363.8804381844,74.41108
22,38,441257.49683623656,3263363.8804381844,82.568214
22,39,441344.80799993256,3263363.8804381844,95.594124
22,40,441432.11916362855,3263363.8804381844,127.19955
22,41,441519.43032732455,3263363.8804381844,121.684845
22,42,441606.74149102054,3263363.8804381844,120.13787
22,43,441694.05265471654,3263363.8804381844,117.58786
22,44,441781.36381841253,3263363.8804381844,103.90255
22,45,441868.6749821085,3263363.8804381844,81.458145
22,46,441955.9861458045,3263363.8804381844,96.45423
22,47,442043.2973095005,3263363.8804381844,113.46572
22,48,442130.6084731965,3263363.8804381844,106.93528
22,49,442217.9196368925,3263363.8804381844,-3.402823e+38
22,50,442305.2308005885,3263363.8804381844,-3.402823e+38
22,51,442392.5419642845,3263363.8804381844,-3.402823e+38
22,52,442479.8531279805,3263363.8804381844,-3.402823e+38
22,53,442567.1642916765,3263363.8804381844,-3.402823e+38
22,54,442654.4754553725,3263363.8804381844,-3.402823e+38
22,55,442741.7866190685,3263363.8804381844,-3.402823e+38
22,56,442829.09778276447,3263363.8804381844,94.636856
22,57,442916.40894646046,3263363.8804381844,173.33275
22,58,443003.72011015646,3263363.8804381844,117.911026
22,59,443091.03127385245,3263363.8804381844,87.73947
22,60,443178.34243754845,3263363.8804381844,78.57634
22,61,443265.65360124444,3263363.8804381844,60.703518
22,62,443352.96476494044,3263363.8804381844,50.99035
22,63,443440.27592863643,3263363.8804381844,51.14047
22,64,443527.5870923324,3263363.8804381844,47.684464
22,65,443614.8982560284,3263363.8804381844,38.13643
22,66,443702.2094197244,3263363.8804381844,41.611034
22,67,443789.5205834204,3263363.8804381844,41.967056
22,68,443876.8317471164,3263363.8804381844,37.46505
22,69,443964.1429108124,3263363.8804381844,34.313015
22,70,444051.4540745084,3263363.8804381844,-3.402823e+38
23,1,438026.98377948476,3263276.569274489,58.835617
23,2,438114.29494318075,3263276.569274489,47.69419
23,3,438201.60610687674,3263276.569274489,53.299797
23,4,438288.91727057274,3263276.569274489,54.498783
23,5,438376.22843426873,3263276.569274489,58.101437
23,6,438463.53959796473,3263276.569274489,60.07508
23,7,438550.8507616607,3263276.569274489,63.93881
23,8,438638.1619253567,3263276.569274489,78.97748
23,9,438725.4730890527,3263276.569274489,95.60379
23,10,438812.7842527487,3263276.569274489,93.72761
23,11,438900.0954164447,3263276.569274489,89.67517
23,12,438987.4065801407,3263276.569274489,86.77182
23,13,439074.7177438367,3263276.569274489,77.7311
23,14,439162.0289075327,3263276.569274489,59.32316
23,15,439249.3400712287,3263276.569274489,88.4522
23,16,439336.6512349247,3263276.569274489,84.785385
23,17,439423.9623986207,3263276.569274489,88.3625
23,18,439511.27356231667,3263276.569274489,92.889145
23,19,439598.58472601266,3263276.569274489,88.03976
23,20,439685.89588970866,3263276.569274489,91.021614
23,21,439773.20705340465,3263276.569274489,82.090126
23,22,439860.51821710065,3263276.569274489,94.16545
23,23,439947.82938079664,3263276.569274489,101.22717
23,24,440035.14054449263,3263276.569274489,78.63785
23,25,440122.45170818863,3263276.569274489,61.97303
23,26,440209.7628718846,3263276.569274489,68.79749
23,27,440297.0740355806,3263276.569274489,81.64756
23,28,440384.3851992766,3263276.569274489,90.56557
23,29,440471.6963629726,3263276.569274489,64.90596
23,30,440559.0075266686,3263276.569274489,66.079666
23,31,440646.3186903646,3263276.569274489,78.16737
23,32,440733.6298540606,3263276.569274489,76.20988
23,33,440820.9410177566,3263276.569274489,55.42969
23,34,440908.2521814526,3263276.569274489,57.399746
23,35,440995.5633451486,3263276.569274489,62.263493
23,36,441082.8745088446,3263276.569274489,62.81129
23,37,441170.18567254057,3263276.569274489,68.45519
23,38,441257.49683623656,3263276.569274489,79.21664
23,39,441344.80799993256,3263276.569274489,110.262375
23,40,441432.11916362855,3263276.569274489,124.772064
23,41,441519.43032732455,3263276.569274489,129.61682
23,42,441606.74149102054,3263276.569274489,124.46277
23,43,441694.05265471654,3263276.569274489,112.718
23,44,441781.36381841253,3263276.569274489,109.38865
23,45,441868.6749821085,3263276.569274489,79.70007
23,46,441955.9861458045,3263276.569274489,90.309746
23,47,442043.2973095005,3263276.569274489,98.55706
23,48,442130.6084731965,3263276.569274489,110.09138
23,49,442217.9196368925,3263276.569274489,-3.402823e+38
23,50,442305.2308005885,3263276.569274489,-3.402823e+38
23,51,442392.5419642845,3263276.569274489,-3.402823e+38
23,52,442479.8531279805,3263276.569274489,-3.402823e+38
23,53,442567.1642916765,3263276.569274489,-3.402823e+38
23,54,442654.4754553725,3263276.569274489,-3.402823e+38
23,55,442741.7866190685,3263276.569274489,-3.402823e+38
23,56,442829.09778276447,3263276.569274489,144.284
23,57,442916.40894646046,3263276.569274489,164.50035
23,58,443003.72011015646,3263276.569274489,117.1542
23,59,443091.03127385245,3263276.569274489,116.91751
23,60,443178.34243754845,3263276.569274489,115.609665
23,61,443265.65360124444,3263276.569274489,74.173004
23,62,443352.96476494044,3263276.569274489,55.687138
23,63,443440.27592863643,3263276.569274489,41.974052
23,64,443527.5870923324,3263276.569274489,39.529854
23,65,443614.8982560284,3263276.569274489,32.831696
23,66,443702.2094197244,3263276.569274489,34.600555
23,67,443789.5205834204,3263276.569274489,37.19259
23,68,443876.8317471164,3263276.569274489,36.90092
23,69,443964.1429108124,3263276.569274489,39.640125
23,70,444051.4540745084,3263276.569274489,-3.402823e+38
24,1,438026.98377948476,3263189.2581107924,69.87402
24,2,438114.29494318075,3263189.2581107924,39.615204
24,3,438201.60610687674,3263189.2581107924,39.132977
24,4,438288.91727057274,3263189.2581107924,43.197205
24,5,438376.22843426873,3263189.2581107924,39.943607
24,6,438463.53959796473,3263189.2581107924,40.68178
24,7,438550.8507616607,3263189.2581107924,42.682983
24,8,438638.1619253567,3263189.2581107924,67.27997
24,9,438725.4730890527,3263189.2581107924,51.988617
24,10,438812.7842527487,3263189.2581107924,55.113205
24,11,438900.0954164447,3263189.2581107924,56.346867
24,12,438987.4065801407,3263189.2581107924,51.433403
24,13,439074.7177438367,3263189.2581107924,48.42327
24,14,439162.0289075327,3263189.2581107924,51.18549
24,15,439249.3400712287,3263189.2581107924,66.35342
24,16,439336.6512349247,3263189.2581107924,105.203
24,17,439423.9623986207,3263189.2581107924,89.66033
24,18,439511.27356231667,3263189.2581107924,86.170815
24,19,439598.58472601266,3263189.2581107924,110.742165
24,20,439685.89588970866,3263189.2581107924,110.524765
24,21,439773.20705340465,3263189.2581107924,105.160355
24,22,439860.51821710065,3263189.2581107924,86.12044
24,23,439947.82938079664,3263189.2581107924,96.68785
24,24,440035.14054449263,3263189.2581107924,99.06247
24,25,440122.45170818863,3263189.2581107924,87.38193
24,26,440209.7628718846,3263189.2581107924,74.76073
24,27,440297.0740355806,3263189.2581107924,91.742004
24,28,440384.3851992766,3263189.2581107924,93.44777
24,29,440471.6963629726,3263189.2581107924,106.02688
24,30,440559.0075266686,3263189.2581107924,94.72574
24,31,440646.3186903646,3263189.2581107924,90.08799
24,32,440733.6298540606,3263189.2581107924,80.66242
24,33,440820.9410177566,3263189.2581107924,82.12898
24,34,440908.2521814526,3263189.2581107924,58.6506
24,35,440995.5633451486,3263189.2581107924,69.644066
24,36,441082.8745088446,3263189.2581107924,70.2065
24,37,441170.18567254057,3263189.2581107924,71.95112
24,38,441257.49683623656,3263189.2581107924,65.44518
24,39,441344.80799993256,3263189.2581107924,110.10946
24,40,441432.11916362855,3263189.2581107924,120.14073
24,41,441519.43032732455,3263189.2581107924,125.278206
24,42,441606.74149102054,3263189.2581107924,125.411316
24,43,441694.05265471654,3263189.2581107924,121.39221
24,44,441781.36381841253,3263189.2581107924,107.61057
24,45,441868.6749821085,3263189.2581107924,100.30982
24,46,441955.9861458045,3263189.2581107924,98.407036
24,47,442043.2973095005,3263189.2581107924,99.86066
24,48,442130.6084731965,3263189.2581107924,125.8897
24,49,442217.9196368925,3263189.2581107924,148.71672
24,50,442305.2308005885,3263189.2581107924,114.046165
24,51,442392.5419642845,3263189.2581107924,-3.402823e+38
24,52,442479.8531279805,3263189.2581107924,-3.402823e+38
24,53,442567.1642916765,3263189.2581107924,-3.402823e+38
24,54,442654.4754553725,3263189.2581107924,-3.402823e+38
24,55,442741.7866190685,3263189.2581107924,-3.402823e+38
24,56,442829.09778276447,3263189.2581107924,-3.402823e+38
24,57,442916.40894646046,3263189.2581107924,-3.402823e+38
24,58,443003.72011015646,3263189.2581107924,167.74564
24,59,443091.03127385245,3263189.2581107924,166.38322
24,60,443178.34243754845,3263189.2581107924,118.85967
24,61,443265.65360124444,3263189.2581107924,67.90425
24,62,443352.96476494044,3263189.2581107924,57.60378
24,63,443440.27592863643,3263189.2581107924,50.07462
24,64,443527.5870923324,3263189.2581107924,46.30556
24,65,443614.8982560284,3263189.2581107924,41.764782
24,66,443702.2094197244,3263189.2581107924,25.464056
24,67,443789.5205834204,3263189.2581107924,27.059023
24,68,443876.8317471164,3263189.2581107924,26.831982
24,69,443964.1429108124,3263189.2581107924,25.894396
24,70,444051.4540745084,3263189.2581107924,-3.402823e+38
25,1,438026.98377948476,3263101.946947097,67.35417
25,2,438114.29494318075,3263101.946947097,46.37322
25,3,438201.60610687674,3263101.946947097,47.13626
25,4,438288.91727057274,3263101.946947097,43.675186
25,5,438376.22843426873,3263101.946947097,47.26904
25,6,438463.53959796473,3263101.946947097,42.804764
25,7,438550.8507616607,3263101.946947097,39.839153
25,8,438638.1619253567,3263101.946947097,40.976593
25,9,438725.4730890527,3263101.946947097,42.570663
25,10,438812.7842527487,3263101.946947097,45.236076
25,11,438900.0954164447,3263101.946947097,40.146603
25,12,438987.4065801407,3263101.946947097,43.40136
25,13,439074.7177438367,3263101.946947097,54.74227
25,14,439162.0289075327,3263101.946947097,60.186428
25,15,439249.3400712287,3263101.946947097,67.928474
25,16,439336.6512349247,3263101.946947097,84.2816
25,17,439423.9623986207,3263101.946947097,119.57189
25,18,439511.27356231667,3263101.946947097,76.64522
25,19,439598.58472601266,3263101.946947097,53.282433
25,20,439685.89588970866,3263101.946947097,72.39905
25,21,439773.20705340465,3263101.946947097,88.24314
25,22,439860.51821710065,3263101.946947097,82.1292
25,23,439947.82938079664,3263101.946947097,90.81224
25,24,440035.14054449263,3263101.946947097,87.06502
25,25,440122.45170818863,3263101.946947097,89.51737
25,26,440209.7628718846,3263101.946947097,112.08213
25,27,440297.0740355806,3263101.946947097,124.11583
25,28,440384.3851992766,3263101.946947097,129.1282
25,29,440471.6963629726,3263101.946947097,104.777916
25,30,440559.0075266686,3263101.946947097,104.25707
25,31,440646.3186903646,3263101.946947097,125.546616
25,32,440733.6298540606,3263101.946947097,87.949844
25,33,440820.9410177566,3263101.946947097,88.80694
25,34,440908.2521814526,3263101.946947097,90.98454
25,35,440995.5633451486,3263101.946947097,53.85289
25,36,441082.8745088446,3263101.946947097,63.551285
25,37,441170.18567254057,3263101.946947097,71.08575
25,38,441257.49683623656,3263101.946947097,70.1713
25,39,441344.80799993256,3263101.946947097,116.75088
25,40,441432.11916362855,3263101.946947097,120.27669
25,41,441519.43032732455,3263101.946947097,121.14368
25,42,441606.74149102054,3263101.946947097,126.81268
25,43,441694.05265471654,3263101.946947097,120.13966
25,44,441781.36381841253,3263101.946947097,93.10389
25,45,441868.6749821085,3263101.946947097,111.076645
25,46,441955.9861458045,3263101.946947097,103.0573
25,47,442043.2973095005,3263101.946947097,113.43026
25,48,442130.6084731965,3263101.946947097,137.13817
25,49,442217.9196368925,3263101.946947097,163.80295
25,50,442305.2308005885,3263101.946947097,113.12299
25,51,442392.5419642845,3263101.946947097,-3.402823e+38
25,52,442479.8531279805,3263101.946947097,-3.402823e+38
25,53,442567.1642916765,3263101.946947097,-3.402823e+38
25,54,442654.4754553725,3263101.946947097,-3.402823e+38
25,55,442741.7866190685,3263101.946947097,-3.402823e+38
25,56,442829.09778276447,3263101.946947097,-3.402823e+38
25,57,442916.40894646046,3263101.946947097,-3.402823e+38
25,58,443003.72011015646,3263101.946947097,194.02219
25,59,443091.03127385245,3263101.946947097,167.35094
25,60,443178.34243754845,3263101.946947097,129.79921
25,61,443265.65360124444,3263101.946947097,76.28994
25,62,443352.96476494044,3263101.946947097,60.10668
25,63,443440.27592863643,3263101.946947097,53.443024
25,64,443527.5870923324,3263101.946947097,50.331768
25,65,443614.8982560284,3263101.946947097,44.405025
25,66,443702.2094197244,3263101.946947097,27.696474
25,67,443789.5205834204,3263101.946947097,27.235998
25,68,443876.8317471164,3263101.946947097,28.368263
25,69,443964.1429108124,3263101.946947097,25.894396
25,70,444051.4540745084,3263101.946947097,-3.402823e+38
26,1,438026.98377948476,3263014.6357834004,55.703575
26,2,438114.29494318075,3263014.6357834004,53.014015
26,3,438201.60610687674,3263014.6357834004,48.117626
26,4,438288.91727057274,3263014.6357834004,53.76107
26,5,438376.22843426873,3263014.6357834004,48.794186
26,6,438463.53959796473,3263014.6357834004,45.947678
26,7,438550.8507616607,3263014.6357834004,47.594193
26,8,438638.1619253567,3263014.6357834004,46.28029
26,9,438725.4730890527,3263014.6357834004,41.52324
26,10,438812.7842527487,3263014.6357834004,49.520508
26,11,438900.0954164447,3263014.6357834004,48.125748
26,12,438987.4065801407,3263014.6357834004,47.448254
26,13,439074.7177438367,3263014.6357834004,50.693493
26,14,439162.0289075327,3263014.6357834004,59.676586
26,15,439249.3400712287,3263014.6357834004,69.990105
26,16,439336.6512349247,3263014.6357834004,99.893036
26,17,439423.9623986207,3263014.6357834004,92.31854
26,18,439511.27356231667,3263014.6357834004,60.371258
26,19,439598.58472601266,3263014.6357834004,52.803844
26,20,439685.89588970866,3263014.6357834004,52.583202
26,21,439773.20705340465,3263014.6357834004,87.88854
26,22,439860.51821710065,3263014.6357834004,107.08859
26,23,439947.82938079664,3263014.6357834004,83.3396
26,24,440035.14054449263,3263014.6357834004,93.786476
26,25,440122.45170818863,3263014.6357834004,85.567665
26,26,440209.7628718846,3263014.6357834004,94.73282
26,27,440297.0740355806,3263014.6357834004,81.39792
26,28,440384.3851992766,3263014.6357834004,56.50441
26,29,440471.6963629726,3263014.6357834004,56.43461
26,30,440559.0075266686,3263014.6357834004,91.68854
26,31,440646.3186903646,3263014.6357834004,103.46
26,32,440733.6298540606,3263014.6357834004,114.344505
26,33,440820.9410177566,3263014.6357834004,106.637955
26,34,440908.2521814526,3263014.6357834004,76.91319
26,35,440995.5633451486,3263014.6357834004,58.185432
26,36,441082.8745088446,3263014.6357834004,66.03965
26,37,441170.18567254057,3263014.6357834004,72.6113
26,38,441257.49683623656,3263014.6357834004,103.08574
26,39,441344.80799993256,3263014.6357834004,115.83395
26,40,441432.11916362855,3263014.6357834004,119.640976
26,41,441519.43032732455,3263014.6357834004,124.440094
26,42,441606.74149102054,3263014.6357834004,123.638214
26,43,441694.05265471654,3263014.6357834004,124.74441
26,44,441781.36381841253,3263014.6357834004,110.23471
26,45,441868.6749821085,3263014.6357834004,107.89829
26,46,441955.9861458045,3263014.6357834004,110.14045
26,47,442043.2973095005,3263014.6357834004,102.98289
26,48,442130.6084731965,3263014.6357834004,127.87598
26,49,442217.9196368925,3263014.6357834004,163.01375
26,50,442305.2308005885,3263014.6357834004,119.39642
26,51,442392.5419642845,3263014.6357834004,-3.402823e+38
26,52,442479.8531279805,3263014.6357834004,-3.402823e+38
26,53,442567.1642916765,3263014.6357834004,-3.402823e+38
26,54,442654.4754553725,3263014.6357834004,-3.402823e+38
26,55,442741.7866190685,3263014.6357834004,-3.402823e+38
26,56,442829.09778276447,3263014.6357834004,-3.402823e+38
26,57,442916.40894646046,3263014.6357834004,-3.402823e+38
26,58,443003.72011015646,3263014.6357834004,194.02219
26,59,443091.03127385245,3263014.6357834004,167.35094
26,60,443178.34243754845,3263014.6357834004,129.79921
26,61,443265.65360124444,3263014.6357834004,76.28994
26,62,443352.96476494044,3263014.6357834004,60.10668
26,63,443440.27592863643,3263014.6357834004,53.443024
26,64,443527.5870923324,3263014.6357834004,50.331768
26,65,443614.8982560284,3263014.6357834004,44.405025
26,66,443702.2094197244,3263014.6357834004,27.696474
26,67,443789.5205834204,3263014.6357834004,27.235998
26,68,443876.8317471164,3263014.6357834004,28.368263
26,69,443964.1429108124,3263014.6357834004,24.418499
26,70,444051.4540745084,3263014.6357834004,-3.402823e+38
27,1,438026.98377948476,3262927.324619705,60.654972
27,2,438114.29494318075,3262927.324619705,53.71447
27,3,438201.60610687674,3262927.324619705,53.312866
27,4,438288.91727057274,3262927.324619705,49.20968
27,5,438376.22843426873,3262927.324619705,47.773506
27,6,438463.53959796473,3262927.324619705,48.396683
27,7,438550.8507616607,3262927.324619705,50.01959
27,8,438638.1619253567,3262927.324619705,48.844513
27,9,438725.4730890527,3262927.324619705,48.045727
27,10,438812.7842527487,3262927.324619705,48.88027
27,11,438900.0954164447,3262927.324619705,49.226578
27,12,438987.4065801407,3262927.324619705,52.457417
27,13,439074.7177438367,3262927.324619705,51.358223
27,14,439162.0289075327,3262927.324619705,60.09463
27,15,439249.3400712287,3262927.324619705,67.24204
27,16,439336.6512349247,3262927.324619705,85.665764
27,17,439423.9623986207,3262927.324619705,100.50757
27,18,439511.27356231667,3262927.324619705,67.38125
27,19,439598.58472601266,3262927.324619705,58.737606
27,20,439685.89588970866,3262927.324619705,71.07866
27,21,439773.20705340465,3262927.324619705,85.39701
27,22,439860.51821710065,3262927.324619705,78.7063
27,23,439947.82938079664,3262927.324619705,84.430145
27,24,440035.14054449263,3262927.324619705,90.2826
27,25,440122.45170818863,3262927.324619705,81.81211
27,26,440209.7628718846,3262927.324619705,107.88813
27,27,440297.0740355806,3262927.324619705,70.949326
27,28,440384.3851992766,3262927.324619705,71.453804
27,29,440471.6963629726,3262927.324619705,70.07811
27,30,440559.0075266686,3262927.324619705,38.541874
27,31,440646.3186903646,3262927.324619705,95.164505
27,32,440733.6298540606,3262927.324619705,95.53049
27,33,440820.9410177566,3262927.324619705,116.41473
27,34,440908.2521814526,3262927.324619705,96.2891
27,35,440995.5633451486,3262927.324619705,70.83785
27,36,441082.8745088446,3262927.324619705,71.824234
27,37,441170.18567254057,3262927.324619705,74.927185
27,38,441257.49683623656,3262927.324619705,99.3944
27,39,441344.80799993256,3262927.324619705,111.35744
27,40,441432.11916362855,3262927.324619705,129.85715
27,41,441519.43032732455,3262927.324619705,126.72411
27,42,441606.74149102054,3262927.324619705,124.994415
27,43,441694.05265471654,3262927.324619705,125.568436
27,44,441781.36381841253,3262927.324619705,119.064095
27,45,441868.6749821085,3262927.324619705,102.49891
27,46,441955.9861458045,3262927.324619705,110.14045
27,47,442043.2973095005,3262927.324619705,102.98289
27,48,442130.6084731965,3262927.324619705,127.87598
27,49,442217.9196368925,3262927.324619705,163.01375
27,50,442305.2308005885,3262927.324619705,119.39642
27,51,442392.5419642845,3262927.324619705,-3.402823e+38
27,52,442479.8531279805,3262927.324619705,-3.402823e+38
27,53,442567.1642916765,3262927.324619705,-3.402823e+38
27,54,442654.4754553725,3262927.324619705,-3.402823e+38
